step	HT	err
2861	-0.0809829	0.00702322
2862	-0.0809829	0.00702322
2863	1.28534	0.0244997
2864	1.28534	0.0244997
2865	1.3627	0.0199208
2866	1.3627	0.0199208
2867	0.213314	0.00852521
2868	0.213314	0.00852521
2869	0.213314	0.00852521
2870	0.0293282	0.00696829
2871	0.0293282	0.00696829
2872	-0.211144	0.00391734
2873	0.63539	0.0140824
2874	0.63539	0.0140824
2875	0.63539	0.0140824
2876	0.63539	0.0140824
2877	-0.246964	0.00240426
2878	-0.241438	0.00253662
2879	-0.241438	0.00253662
2880	-0.162868	0.00471415
2881	-0.399206	0.000834767
2882	-0.154204	0.00436006
2883	-0.182383	0.0042556
2884	-0.247158	0.00231547
2885	-0.247158	0.00231547
2886	0.0597111	0.0079897
2887	0.0597111	0.0079897
2888	-0.248372	0.00290994
2889	-0.248372	0.00290994
2890	0.654134	0.0142863
2891	0.654134	0.0142863
2892	0.654134	0.0142863
2893	0.654134	0.0142863
2894	0.654134	0.0142863
2895	0.654134	0.0142863
2896	1.7661	0.027767
2897	1.31929	0.0214452
2898	1.14643	0.0242064
2899	2.09219	0.0302704
2900	2.09219	0.0302704
2901	2.09219	0.0302704
2902	2.09219	0.0302704
2903	1.83774	0.0286128
2904	0.679852	0.0155579
2905	1.7257	0.0333276
2906	0.805964	0.0165628
2907	1.09558	0.0208146
2908	1.32679	0.0273529
2909	1.32679	0.0273529
2910	-0.090697	0.00515826
2911	-0.232487	0.00137193
2912	-0.112431	0.00216044
2913	0.405789	0.0032871
2914	0.000632529	0.0020898
2915	-0.234775	0.00195489
2916	-0.20775	0.00178043
2917	-0.33984	0.000874862
2918	-0.33984	0.000874862
2919	-0.33984	0.000874862
2920	-0.33984	0.000874862
2921	0.554862	0.00615467
2922	0.554862	0.00615467
2923	0.2256	0.002495
2924	-0.138621	0.00556517
2925	0.0537194	0.00782454
2926	-0.184653	0.00490442
2927	-0.432338	0.000900574
2928	-0.0658555	0.0017981
2929	-0.0658555	0.0017981
2930	-0.0658555	0.0017981
2931	-0.0658555	0.0017981
2932	-0.0658555	0.0017981
2933	-0.294639	0.00244742
2934	-0.294639	0.00244742
2935	-0.315844	0.00130383
2936	0.436254	0.00980089
2937	0.394519	0.0125032
2938	0.412711	0.0122424
2939	-0.249248	0.0032473
2940	0.609924	0.0129207
2941	0.609924	0.0129207
2942	0.609924	0.0129207
2943	0.609924	0.0129207
2944	0.609924	0.0129207
2945	0.609924	0.0129207
2946	0.609924	0.0129207
2947	0.609924	0.0129207
2948	0.103225	0.00961921
2949	0.103225	0.00961921
2950	0.103225	0.00961921
2951	-0.0282442	0.00649237
2952	-0.0282442	0.00649237
2953	-0.156876	0.00166435
2954	-0.156876	0.00166435
2955	-0.156876	0.00166435
2956	-0.210353	0.00378923
2957	-0.0367219	0.00196211
2958	0.500596	0.00392487
2959	-0.20952	0.00158114
2960	0.443172	0.0114186
2961	0.443172	0.0114186
2962	-0.251682	0.00232864
2963	-0.251682	0.00232864
2964	-0.203279	0.00470173
2965	0.852683	0.0162409
2966	0.576893	0.0143667
2967	0.24482	0.0102653
2968	0.24482	0.0102653
2969	0.24482	0.0102653
2970	-0.288482	0.00311656
2971	-0.288482	0.00311656
2972	-0.249132	0.00159578
2973	-0.249132	0.00159578
2974	0.247875	0.00902452
2975	0.473364	0.00391075
2976	0.473364	0.00391075
2977	0.473364	0.00391075
2978	0.473364	0.00391075
2979	0.392503	0.0107818
2980	1.22307	0.0181599
2981	1.22307	0.0181599
2982	1.22307	0.0181599
2983	0.401791	0.0119788
2984	0.401791	0.0119788
2985	-0.281806	0.00287716
2986	-0.281806	0.00287716
2987	-0.281806	0.00287716
2988	-0.331607	0.00102397
2989	-0.331607	0.00102397
2990	-0.331607	0.00102397
2991	-0.331607	0.00102397
2992	-0.331607	0.00102397
2993	0.54031	0.00334456
2994	0.54031	0.00334456
2995	-0.219011	0.0015142
2996	-0.219011	0.0015142
2997	-0.242624	0.00293165
2998	-0.247138	0.00202117
2999	-0.231809	0.00308748
3000	0.381557	0.0034687
3001	-0.192727	0.00148188
3002	-0.192727	0.00148188
3003	-0.372926	0.00147913
3004	-0.117525	0.00123928
3005	-0.297306	0.00208104
3006	-0.297306	0.00208104
3007	-0.297306	0.00208104
3008	-0.359274	0.00127828
3009	-0.25981	0.00127681
3010	-0.126562	0.00190854
3011	-0.126562	0.00190854
3012	0.214003	0.00275651
3013	0.214003	0.00275651
3014	0.102362	0.00208779
3015	0.479429	0.00373081
3016	0.0684656	0.00207654
3017	-0.255061	0.0030441
3018	-0.368288	0.00142788
3019	-0.0133768	0.00204021
3020	0.679056	0.00360225
3021	-0.323151	0.00189122
3022	-0.100654	0.00166561
3023	-0.100654	0.00166561
3024	-0.224433	0.00414429
3025	-0.224433	0.00414429
3026	-0.224433	0.00414429
3027	-0.224433	0.00414429
3028	0.464835	0.00812162
3029	-0.205757	0.00369562
3030	0.440645	0.0127587
3031	0.047771	0.00929935
3032	-0.234736	0.00204599
3033	-0.234736	0.00204599
3034	-0.255854	0.0012896
3035	-0.255854	0.0012896
3036	0.42901	0.0105425
3037	0.127719	0.00872427
3038	-0.197706	0.00378075
3039	-0.197706	0.00378075
3040	-0.197706	0.00378075
3041	-0.197706	0.00378075
3042	-0.197706	0.00378075
3043	0.0916818	0.00645417
3044	0.0916818	0.00645417
3045	-0.407661	0.000975258
3046	-0.0775807	0.00188088
3047	1.22716	0.00586317
3048	-0.0514425	0.00204006
3049	-0.272922	0.00248348
3050	-0.239539	0.00328826
3051	-0.171167	0.0012427
3052	-0.171167	0.0012427
3053	-0.171167	0.0012427
3054	-0.171167	0.0012427
3055	-0.171167	0.0012427
3056	-0.171167	0.0012427
3057	1.8784	0.0097774
3058	1.8784	0.0097774
3059	1.8784	0.0097774
3060	1.8784	0.0097774
3061	2.59845	0.0184171
3062	2.59845	0.0184171
3063	-0.237986	0.00251592
3064	-0.188147	0.00119239
3065	-0.127011	0.00189585
3066	0.158372	0.00252676
3067	0.158372	0.00252676
3068	-0.089572	0.00644294
3069	-0.089572	0.00644294
3070	-0.089572	0.00644294
3071	-0.089572	0.00644294
3072	0.334468	0.0100706
3073	1.33084	0.016375
3074	1.33084	0.016375
3075	1.33084	0.016375
3076	1.33084	0.016375
3077	1.33084	0.016375
3078	1.33084	0.016375
3079	1.33084	0.016375
3080	1.33084	0.016375
3081	0.962666	0.0145715
3082	0.962666	0.0145715
3083	0.66333	0.00995809
3084	-0.301552	0.0035573
3085	1.23784	0.00839128
3086	1.23784	0.00839128
3087	0.24389	0.00303282
3088	0.177038	0.00529421
3089	0.177038	0.00529421
3090	1.82516	0.00890136
3091	1.82516	0.00890136
3092	1.82516	0.00890136
3093	1.82516	0.00890136
3094	0.00858461	0.003208
3095	0.150785	0.00901053
3096	-0.0565249	0.00675328
3097	-0.207069	0.00377293
3098	-0.184861	0.00164964
3099	-0.184861	0.00164964
3100	-0.129548	0.0015592
3101	-0.161097	0.00166281
3102	-0.161097	0.00166281
3103	-0.161097	0.00166281
3104	-0.161097	0.00166281
3105	-0.00488968	0.00690198
3106	-0.00488968	0.00690198
3107	-0.00488968	0.00690198
3108	1.56113	0.0248133
3109	-0.259126	0.00216177
3110	-0.0898106	0.00601394
3111	-0.0898106	0.00601394
3112	-0.0898106	0.00601394
3113	-0.0898106	0.00601394
3114	0.0175291	0.00827407
3115	0.0175291	0.00827407
3116	-0.292505	0.00263476
3117	-0.18959	0.00165095
3118	-0.252517	0.00186783
3119	-0.223154	0.00176421
3120	-0.0645584	0.00193805
3121	0.445985	0.00293979
3122	0.445985	0.00293979
3123	0.565002	0.00551738
3124	0.565002	0.00551738
3125	-0.031929	0.00198837
3126	-0.031929	0.00198837
3127	-0.0822986	0.00573041
3128	-0.208789	0.00437731
3129	-0.2059	0.00340628
3130	-0.0178217	0.00202217
3131	0.3039	0.00284768
3132	0.3039	0.00284768
3133	0.0425367	0.00237216
3134	0.0425367	0.00237216
3135	0.0425367	0.00237216
3136	0.0425367	0.00237216
3137	0.820303	0.00432054
3138	0.820303	0.00432054
3139	0.00356479	0.00331384
3140	0.00356479	0.00331384
3141	0.172367	0.00294085
3142	0.172367	0.00294085
3143	-0.221345	0.00160146
3144	-0.218963	0.0016779
3145	0.102057	0.00799899
3146	0.426668	0.0125677
3147	0.426668	0.0125677
3148	-0.192239	0.00174093
3149	-0.242688	0.00285096
3150	-0.242688	0.00285096
3151	0.0340377	0.00862462
3152	0.0340377	0.00862462
3153	0.00712217	0.00716953
3154	0.00712217	0.00716953
3155	0.00712217	0.00716953
3156	0.00712217	0.00716953
3157	0.566227	0.0144205
3158	0.566227	0.0144205
3159	0.566227	0.0144205
3160	0.566227	0.0144205
3161	0.566227	0.0144205
3162	-0.238382	0.00169814
3163	-0.072156	0.002006
3164	-0.176816	0.00454882
3165	-0.115127	0.00546687
3166	-0.250873	0.00250162
3167	-0.250873	0.00250162
3168	-0.180586	0.00414978
3169	-0.254021	0.00250166
3170	-0.158984	0.00170103
3171	-0.158984	0.00170103
3172	-0.240949	0.00262352
3173	-0.182461	0.00177585
3174	-0.102183	0.00199128
3175	-0.102183	0.00199128
3176	0.568648	0.00462536
3177	-0.107682	0.00175962
3178	-0.303265	0.00276978
3179	-0.214043	0.00123814
3180	0.703615	0.00795751
3181	-0.331741	0.00259969
3182	-0.331741	0.00259969
3183	-0.331741	0.00259969
3184	-0.331741	0.00259969
3185	-0.331741	0.00259969
3186	-0.251034	0.00337265
3187	-0.121109	0.00196736
3188	-0.282994	0.00101948
3189	0.191346	0.00900211
3190	0.911491	0.0107392
3191	0.911491	0.0107392
3192	-0.218804	0.00429329
3193	-0.161318	0.00423208
3194	0.368707	0.0104628
3195	0.368707	0.0104628
3196	-0.256822	0.00201563
3197	-0.256822	0.00201563
3198	-0.161381	0.0050932
3199	-0.161381	0.0050932
3200	-0.109939	0.00193108
3201	-0.256882	0.00210495
3202	-0.256882	0.00210495
3203	-0.256882	0.00210495
3204	-0.388461	0.00111737
3205	-0.388461	0.00111737
3206	-0.388461	0.00111737
3207	-0.388461	0.00111737
3208	-0.388461	0.00111737
3209	0.742545	0.00591214
3210	-0.348528	0.0010356
3211	-0.348528	0.0010356
3212	-0.348528	0.0010356
3213	-0.0827644	0.00631619
3214	1.21705	0.0226839
3215	1.79699	0.030115
3216	-0.219848	0.003587
3217	-0.247476	0.00198314
3218	0.0198995	0.00199125
3219	-0.114068	0.00176759
3220	-0.114068	0.00176759
3221	-0.114068	0.00176759
3222	-0.191952	0.00377835
3223	-0.191952	0.00377835
3224	-0.191952	0.00377835
3225	-0.191952	0.00377835
3226	-0.191952	0.00377835
3227	-0.0867991	0.00179767
3228	-0.0867991	0.00179767
3229	-0.0867991	0.00179767
3230	0.0510489	0.00192243
3231	-0.241038	0.00199864
3232	-0.241038	0.00199864
3233	-0.293887	0.00194067
3234	-0.155772	0.0020575
3235	0.129452	0.00274467
3236	-0.117815	0.00283041
3237	-0.0189494	0.00171144
3238	0.23013	0.00815717
3239	0.23013	0.00815717
3240	0.23013	0.00815717
3241	0.23013	0.00815717
3242	-0.209868	0.00400123
3243	-0.372246	0.00102943
3244	-0.372246	0.00102943
3245	-0.372246	0.00102943
3246	-0.372246	0.00102943
3247	-0.355356	0.00161001
3248	-0.355356	0.00161001
3249	-0.355356	0.00161001
3250	-0.243345	0.00251047
3251	-0.247551	0.00220822
3252	-0.247551	0.00220822
3253	-0.247551	0.00220822
3254	-0.24399	0.00267924
3255	0.0691065	0.00239934
3256	0.0691065	0.00239934
3257	-0.124057	0.00190891
3258	0.243196	0.00254553
3259	0.243196	0.00254553
3260	-0.189709	0.00161899
3261	-0.182436	0.00415336
3262	1.97447	0.0304167
3263	1.3425	0.0238575
3264	1.3425	0.0238575
3265	1.3425	0.0238575
3266	2.21968	0.0330542
3267	2.21968	0.0330542
3268	2.21968	0.0330542
3269	0.731973	0.017438
3270	-0.340915	0.00166397
3271	-0.340915	0.00166397
3272	-0.238234	0.00135916
3273	-0.252045	0.00339194
3274	0.33807	0.00982014
3275	0.33807	0.00982014
3276	-0.221391	0.00308803
3277	0.497747	0.00975952
3278	-0.426525	0.000866195
3279	-0.0925612	0.00165462
3280	-0.174186	0.00188714
3281	-0.00186197	0.00249632
3282	0.00587168	0.00196047
3283	-0.297841	0.00137569
3284	-0.336144	0.00143197
3285	-0.336144	0.00143197
3286	-0.336144	0.00143197
3287	-0.0329403	0.00658309
3288	0.84441	0.0174035
3289	0.567083	0.0146414
3290	0.567083	0.0146414
3291	-0.230071	0.00338904
3292	0.893378	0.0171979
3293	0.270365	0.0093251
3294	0.222842	0.00213957
3295	-0.347615	0.00254015
3296	-0.347615	0.00254015
3297	-0.347615	0.00254015
3298	-0.347615	0.00254015
3299	-0.347615	0.00254015
3300	-0.352372	0.000857924
3301	-0.352372	0.000857924
3302	0.862835	0.00413173
3303	0.862835	0.00413173
3304	-0.0793707	0.00184466
3305	-0.30789	0.00133092
3306	-0.244468	0.00313309
3307	-0.244468	0.00313309
3308	-0.244468	0.00313309
3309	-0.00829355	0.0021024
3310	-0.249515	0.00231626
3311	0.0524594	0.00219253
3312	-0.333414	0.00188265
3313	-0.1933	0.00418972
3314	-0.162888	0.00171586
3315	-0.0377063	0.00197471
3316	-0.185029	0.00152037
3317	-0.162359	0.00517339
3318	1.27684	0.0218141
3319	-0.179478	0.0046057
3320	-0.179478	0.0046057
3321	-0.301896	0.00249516
3322	-0.0526385	0.00679243
3323	-0.291656	0.00260105
3324	-0.245721	0.00224265
3325	-0.212477	0.00381565
3326	-0.242544	0.00298057
3327	-0.242544	0.00298057
3328	-0.0740308	0.00191543
3329	0.236677	0.00223623
3330	0.236677	0.00223623
3331	-9.87406e-05	0.0018881
3332	-9.87406e-05	0.0018881
3333	0.141932	0.00425257
3334	0.141932	0.00425257
3335	0.257748	0.00376317
3336	-0.256327	0.00116181
3337	-0.256327	0.00116181
3338	-0.256327	0.00116181
3339	0.427267	0.00945108
3340	0.427267	0.00945108
3341	0.427267	0.00945108
3342	0.427267	0.00945108
3343	-0.164627	0.00440392
3344	-0.129186	0.0016503
3345	-0.129186	0.0016503
3346	-0.129186	0.0016503
3347	-0.348219	0.00134208
3348	-0.265036	0.0014206
3349	-0.260371	0.00157916
3350	-0.14729	0.00502229
3351	-0.16185	0.00470466
3352	-0.16185	0.00470466
3353	-0.415511	0.00139252
3354	-0.415511	0.00139252
3355	-0.256428	0.00216362
3356	-0.256428	0.00216362
3357	-0.361309	0.00230819
3358	-0.361309	0.00230819
3359	-0.361309	0.00230819
3360	-0.361309	0.00230819
3361	1.24968	0.00782642
3362	1.87368	0.00802833
3363	0.0492799	0.00228958
3364	-0.24881	0.0023152
3365	0.0246985	0.00200714
3366	-0.188042	0.00476723
3367	-0.188042	0.00476723
3368	-0.188042	0.00476723
3369	-0.188042	0.00476723
3370	-0.25148	0.00242206
3371	-0.25148	0.00242206
3372	-0.242015	0.00128458
3373	-0.000859431	0.00777538
3374	0.02774	0.0021033
3375	-0.299875	0.00267305
3376	-0.381397	0.00160619
3377	0.0223417	0.00746013
3378	0.0223417	0.00746013
3379	-0.264553	0.00288493
3380	-0.228076	0.00207833
3381	0.102102	0.00193719
3382	0.102102	0.00193719
3383	-0.269125	0.0027472
3384	-0.269125	0.0027472
3385	0.590029	0.0118264
3386	0.590029	0.0118264
3387	1.22717	0.00906555
3388	-0.3594	0.00173378
3389	1.12114	0.00910774
3390	1.12114	0.00910774
3391	-0.277672	0.00311524
3392	-0.277672	0.00311524
3393	-0.277672	0.00311524
3394	0.848928	0.00471949
3395	0.861001	0.00818141
3396	0.183017	0.0032853
3397	-0.318425	0.0014964
3398	0.0398477	0.00204977
3399	0.0398477	0.00204977
3400	0.0398477	0.00204977
3401	0.0398477	0.00204977
3402	-0.0729603	0.00179444
3403	-0.0729603	0.00179444
3404	-0.192204	0.0018349
3405	-0.0450784	0.00213948
3406	-0.25372	0.00185806
3407	-0.189648	0.00418431
3408	0.258556	0.00257617
3409	0.376419	0.00327535
3410	1.13376	0.00565202
3411	1.13376	0.00565202
3412	0.407733	0.00292567
3413	0.407733	0.00292567
3414	0.478676	0.00371614
3415	0.478676	0.00371614
3416	0.478676	0.00371614
3417	-0.115331	0.00174347
3418	0.0447859	0.00857087
3419	0.0447859	0.00857087
3420	0.0284385	0.00256602
3421	0.298271	0.00262136
3422	0.298271	0.00262136
3423	0.298271	0.00262136
3424	0.298271	0.00262136
3425	0.298271	0.00262136
3426	0.298271	0.00262136
3427	0.350755	0.00357481
3428	0.350755	0.00357481
3429	-0.272931	0.00120651
3430	-0.295462	0.00170482
3431	-0.355062	0.00104362
3432	-0.355062	0.00104362
3433	1.1284	0.00749177
3434	1.1284	0.00749177
3435	-0.0648051	0.00141336
3436	-0.0648051	0.00141336
3437	-0.0648051	0.00141336
3438	-0.0648051	0.00141336
3439	-0.0648051	0.00141336
3440	-0.436498	0.000847782
3441	-0.436498	0.000847782
3442	-0.234275	0.00266083
3443	-0.234275	0.00266083
3444	-0.234275	0.00266083
3445	-0.234275	0.00266083
3446	-0.234275	0.00266083
3447	-0.267188	0.00336513
3448	-0.267188	0.00336513
3449	-0.415704	0.00144834
3450	-0.152912	0.00211995
3451	0.304234	0.00878634
3452	0.304234	0.00878634
3453	0.304234	0.00878634
3454	-0.0157369	0.00296688
3455	-0.0157369	0.00296688
3456	-0.0157369	0.00296688
3457	-0.272251	0.00125533
3458	-0.399492	0.00097008
3459	0.197753	0.00789295
3460	-0.202078	0.00142089
3461	-0.202078	0.00142089
3462	-0.0762956	0.00315468
3463	-0.296905	0.00192141
3464	-0.296905	0.00192141
3465	-0.296905	0.00192141
3466	-0.296905	0.00192141
3467	-0.251202	0.00190924
3468	-0.201182	0.00413617
3469	-0.201182	0.00413617
3470	-0.243573	0.00219867
3471	-0.243573	0.00219867
3472	-0.171533	0.00500713
3473	-0.245203	0.00261866
3474	-0.230718	0.00186464
3475	-0.162551	0.0047706
3476	0.0644033	0.00221546
3477	-0.102607	0.00186112
3478	-0.195644	0.00401295
3479	-0.195644	0.00401295
3480	-0.251576	0.00182945
3481	-0.251576	0.00182945
3482	-0.251576	0.00182945
3483	-0.198696	0.0044145
3484	-0.198696	0.0044145
3485	-0.284579	0.00260454
3486	-0.284579	0.00260454
3487	-0.284579	0.00260454
3488	-0.284579	0.00260454
3489	-0.284579	0.00260454
3490	-0.284579	0.00260454
3491	-0.284579	0.00260454
3492	-0.284579	0.00260454
3493	-0.151835	0.00260405
3494	-0.235356	0.00178571
3495	-0.303023	0.00273868
3496	-0.303023	0.00273868
3497	-0.129549	0.00180025
3498	-0.199679	0.00265654
3499	-0.0176776	0.00193526
3500	-0.0176776	0.00193526
3501	0.123649	0.00731948
3502	-0.358345	0.00176412
3503	-0.358345	0.00176412
3504	-0.358345	0.00176412
3505	-0.173234	0.00150032
3506	-0.356898	0.00208668
3507	-0.356898	0.00208668
3508	-0.257734	0.00256785
3509	-0.0160542	0.00193794
3510	-0.0160542	0.00193794
3511	-0.209971	0.00408885
3512	-0.225281	0.00163249
3513	-0.109223	0.00210261
3514	0.301039	0.00278395
3515	-0.0328215	0.00355879
3516	-0.0328215	0.00355879
3517	-0.0328215	0.00355879
3518	-0.109393	0.00173088
3519	0.0328547	0.00231034
3520	-0.291117	0.00243769
3521	-0.291117	0.00243769
3522	-0.291117	0.00243769
3523	0.0118402	0.00225781
3524	0.0118402	0.00225781
3525	-0.267573	0.00264888
3526	-0.306613	0.00176239
3527	-0.306613	0.00176239
3528	-0.306613	0.00176239
3529	-0.306613	0.00176239
3530	-0.306613	0.00176239
3531	-0.406934	0.00173941
3532	-0.406934	0.00173941
3533	-0.194268	0.00141893
3534	-0.194268	0.00141893
3535	-0.194268	0.00141893
3536	-0.194268	0.00141893
3537	0.331161	0.00256329
3538	0.331161	0.00256329
3539	0.331161	0.00256329
3540	0.331161	0.00256329
3541	0.331161	0.00256329
3542	-0.185839	0.00448015
3543	0.0120664	0.00205841
3544	-0.129751	0.0017549
3545	-0.153626	0.00454972
3546	-0.432266	0.000737034
3547	-0.432266	0.000737034
3548	-0.432266	0.000737034
3549	-0.432266	0.000737034
3550	-0.432266	0.000737034
3551	-0.432266	0.000737034
3552	-0.11635	0.00254127
3553	-0.11635	0.00254127
3554	-0.11635	0.00254127
3555	-0.241995	0.00214869
3556	-0.0526977	0.00199876
3557	-0.0526977	0.00199876
3558	0.153037	0.0025586
3559	-0.183755	0.00172786
3560	-0.119532	0.0054221
3561	-0.231595	0.00322521
3562	-0.231595	0.00322521
3563	-0.231595	0.00322521
3564	-0.231595	0.00322521
3565	-0.438859	0.00108645
3566	-0.438859	0.00108645
3567	-0.395769	0.000784722
3568	-0.395769	0.000784722
3569	-0.395769	0.000784722
3570	-0.0766376	0.00207977
3571	-0.0766376	0.00207977
3572	-0.0766376	0.00207977
3573	-0.195594	0.00443691
3574	-0.195594	0.00443691
3575	-0.169735	0.00165654
3576	-0.169735	0.00165654
3577	-0.231518	0.00328778
3578	0.923219	0.0168866
3579	0.923219	0.0168866
3580	0.923219	0.0168866
3581	-0.142384	0.00489517
3582	-0.142384	0.00489517
3583	-0.254739	0.00221944
3584	-0.254739	0.00221944
3585	0.0964114	0.0021694
3586	-0.232422	0.00353254
3587	-0.232422	0.00353254
3588	0.448602	0.00316309
3589	0.448602	0.00316309
3590	-0.0590843	0.00205707
3591	-0.0590843	0.00205707
3592	-0.25134	0.00238754
3593	-0.25134	0.00238754
3594	-0.280303	0.00153982
3595	-0.196178	0.00353363
3596	-0.41971	0.000906332
3597	-0.257757	0.00153169
3598	-0.257757	0.00153169
3599	-0.315308	0.00111573
3600	-0.315308	0.00111573
3601	-0.315308	0.00111573
3602	-0.207898	0.00333766
3603	-0.207898	0.00333766
3604	-0.411208	0.0008344
3605	-0.411208	0.0008344
3606	-0.357859	0.00106967
3607	-0.43001	0.000731495
3608	-0.265132	0.0017686
3609	-0.265132	0.0017686
3610	-0.265132	0.0017686
3611	-0.391795	0.000967132
3612	-0.391795	0.000967132
3613	-0.391795	0.000967132
3614	-0.260912	0.00200485
3615	-0.260912	0.00200485
3616	-0.260912	0.00200485
3617	-0.181177	0.00449531
3618	-0.181177	0.00449531
3619	-0.181177	0.00449531
3620	-0.181177	0.00449531
3621	-0.220036	0.00369704
3622	0.330612	0.0110572
3623	0.330612	0.0110572
3624	0.284862	0.00989151
3625	-0.248043	0.00200393
3626	-0.248043	0.00200393
3627	-0.248043	0.00200393
3628	-0.248043	0.00200393
3629	0.0971734	0.00211997
3630	0.170017	0.00244935
3631	-0.207313	0.00361056
3632	-0.207313	0.00361056
3633	0.761495	0.0169635
3634	0.761495	0.0169635
3635	0.761495	0.0169635
3636	-0.186876	0.00439583
3637	-0.186876	0.00439583
3638	0.417482	0.0122814
3639	0.417482	0.0122814
3640	0.417482	0.0122814
3641	0.218456	0.0104119
3642	-0.157771	0.00532077
3643	-0.157771	0.00532077
3644	-0.157771	0.00532077
3645	-0.157771	0.00532077
3646	-0.0135922	0.00214599
3647	-0.0361291	0.00701142
3648	-0.0361291	0.00701142
3649	-0.255959	0.00276436
3650	-0.255959	0.00276436
3651	-0.409415	0.000951088
3652	-0.409415	0.000951088
3653	-0.409415	0.000951088
3654	-0.409415	0.000951088
3655	0.504316	0.00332506
3656	0.58301	0.00374094
3657	-0.279011	0.00200438
3658	-0.279011	0.00200438
3659	-0.333069	0.00173506
3660	-0.333069	0.00173506
3661	0.387973	0.00424612
3662	0.286125	0.00622634
3663	0.286125	0.00622634
3664	0.286125	0.00622634
3665	0.286125	0.00622634
3666	0.286125	0.00622634
3667	-0.35822	0.00139197
3668	-0.247268	0.00331323
3669	-0.0599134	0.00664353
3670	-0.0599134	0.00664353
3671	-0.0599134	0.00664353
3672	-0.0204473	0.00210368
3673	-0.0204473	0.00210368
3674	0.227637	0.00273498
3675	0.38094	0.00518978
3676	0.38094	0.00518978
3677	0.38094	0.00518978
3678	0.38094	0.00518978
3679	0.12641	0.00707043
3680	-0.315262	0.00176984
3681	-0.232138	0.00413754
3682	-0.232138	0.00413754
