x	y	z
-2.28209	1.30081	4.53818
-2.28209	1.30081	4.53818
-1.14166	-0.89094	3.41841
-1.07864	-0.781317	3.55159
0.3814	-1.48145	4.29675
-0.734519	1.359	4.05405
-0.734519	1.359	4.05405
-4.07383	2.41434	5.01151
-2.2013	0.0911182	3.30652
1.44845	-2.61257	3.43818
0.0437192	-1.35678	1.22294
-2.55636	-1.92297	2.02977
-0.556897	0.558179	4.91437
-1.23137	-0.712896	3.91053
-1.23137	-0.712896	3.91053
-1.35592	-0.737829	3.37233
-1.35592	-0.737829	3.37233
-0.733533	1.03057	3.28923
-0.733533	1.03057	3.28923
-0.733533	1.03057	3.28923
0.585999	-1.25925	3.29001
1.45571	-1.35991	4.08858
1.45571	-1.35991	4.08858
0.957343	-0.526756	1.96696
0.957343	-0.526756	1.96696
0.203342	-0.791304	3.20949
0.203342	-0.791304	3.20949
0.221209	0.0665951	-1.16449
0.221209	0.0665951	-1.16449
0.221209	0.0665951	-1.16449
-1.26016	1.18045	-2.81204
-1.26016	1.18045	-2.81204
