x	y	z
-4.77367	-0.383748	6.23999
-4.77367	-0.383748	6.23999
-4.77367	-0.383748	6.23999
-2.85973	-1.52807	3.81073
-2.85973	-1.52807	3.81073
-2.85973	-1.52807	3.81073
-3.06225	-2.95999	4.26496
-3.06225	-2.95999	4.26496
-1.18432	-0.38973	1.28494
-1.18432	-0.38973	1.28494
-1.18432	-0.38973	1.28494
-1.18432	-0.38973	1.28494
-1.18432	-0.38973	1.28494
-2.56914	-1.83127	2.20582
-2.56914	-1.83127	2.20582
-2.45662	0.116432	1.76184
-2.45662	0.116432	1.76184
0.254854	1.79431	-1.01353
0.127606	-0.980308	-0.974049
0.127606	-0.980308	-0.974049
2.80241	0.880958	-3.19822
-0.181023	3.37777	-1.63729
-0.680169	5.45202	-3.14661
-0.680169	5.45202	-3.14661
-2.86707	5.50389	-6.02869
-4.60927	7.98541	-5.11146
-4.60927	7.98541	-5.11146
-1.78348	7.93671	-5.4664
-3.8434	7.10913	-4.34511
-1.66706	5.36552	-6.32683
-2.96501	3.49611	-5.74812
-2.96501	3.49611	-5.74812
-2.96501	3.49611	-5.74812
-0.031525	2.32995	-6.64473
0.443674	-0.267776	-3.76139
1.45187	-0.612408	-5.93355
-0.666203	-0.27606	-6.58689
-0.773934	1.20764	-4.6583
-2.3782	-1.76462	-5.88885
-2.3782	-1.76462	-5.88885
-2.3782	-1.76462	-5.88885
-2.3782	-1.76462	-5.88885
-2.3782	-1.76462	-5.88885
-2.3782	-1.76462	-5.88885
-2.3782	-1.76462	-5.88885
-3.31195	-1.08091	-5.01976
-3.31195	-1.08091	-5.01976
-3.31195	-1.08091	-5.01976
-3.49744	1.54623	-2.21149
-1.50659	-0.0550785	-0.776401
-2.6939	1.4534	-2.20791
-2.6939	1.4534	-2.20791
-2.6939	1.4534	-2.20791
-2.6939	1.4534	-2.20791
-2.6939	1.4534	-2.20791
-2.6939	1.4534	-2.20791
-2.6939	1.4534	-2.20791
-0.538683	0.826614	-1.33313
-1.76448	0.885039	-2.38033
-1.76448	0.885039	-2.38033
-1.76448	0.885039	-2.38033
-1.76448	0.885039	-2.38033
-1.76448	0.885039	-2.38033
-1.76448	0.885039	-2.38033
-1.76448	0.885039	-2.38033
-1.76448	0.885039	-2.38033
-1.76448	0.885039	-2.38033
-1.46868	-0.724609	-1.01916
-0.312254	-1.99596	-1.01366
-0.312254	-1.99596	-1.01366
-0.312254	-1.99596	-1.01366
0.666219	-2.41425	-2.48028
0.666219	-2.41425	-2.48028
0.666219	-2.41425	-2.48028
0.666219	-2.41425	-2.48028
-1.15122	-1.00648	-2.09058
-0.620171	1.56799	-3.52775
0.0375507	-0.681138	-3.87203
0.0375507	-0.681138	-3.87203
-1.21112	1.64093	-5.66962
-1.52848	2.98593	-4.22879
-1.52848	2.98593	-4.22879
-0.812664	0.577167	-7.00903
0.860961	0.578077	-5.92857
1.99822	1.08405	-4.6485
0.162294	-1.62859	-4.55695
-0.389354	-3.66306	-2.82961
-0.389354	-3.66306	-2.82961
2.24198	-3.04488	-5.80192
2.24198	-3.04488	-5.80192
2.24198	-3.04488	-5.80192
-0.34684	-1.2199	-6.01257
-0.34684	-1.2199	-6.01257
-0.34684	-1.2199	-6.01257
-0.34684	-1.2199	-6.01257
-0.34684	-1.2199	-6.01257
-1.87329	-0.662957	-7.10702
-1.87329	-0.662957	-7.10702
0.171247	-0.786221	-8.35453
-0.724195	-2.88552	-7.0622
-2.41231	-1.70489	-5.57383
-2.41231	-1.70489	-5.57383
-2.41231	-1.70489	-5.57383
-1.10247	-1.10887	-7.98203
-1.10247	-1.10887	-7.98203
-1.10247	-1.10887	-7.98203
-1.58531	-0.216822	-8.81737
-1.58531	-0.216822	-8.81737
-1.58531	-0.216822	-8.81737
1.29789	-2.98802	-7.53637
2.48437	-5.30277	-6.88219
5.23804	-4.30855	-5.51525
5.23804	-4.30855	-5.51525
2.7151	-1.58937	-7.08121
-0.158169	0.159142	-7.51678
-0.158169	0.159142	-7.51678
-0.158169	0.159142	-7.51678
-1.01818	1.22743	-5.26983
-1.72186	2.0104	-2.73391
-1.72186	2.0104	-2.73391
-1.72186	2.0104	-2.73391
-1.72186	2.0104	-2.73391
-1.72186	2.0104	-2.73391
-1.72186	2.0104	-2.73391
0.579559	1.01042	-0.831863
0.579559	1.01042	-0.831863
0.579559	1.01042	-0.831863
0.27552	0.666168	-1.72345
0.27552	0.666168	-1.72345
0.27552	0.666168	-1.72345
0.27552	0.666168	-1.72345
1.288	1.95706	-2.88069
1.6225	1.19402	-5.68855
-0.420573	1.43693	-4.33434
0.248831	-0.590961	-5.1225
0.248831	-0.590961	-5.1225
0.56428	-3.11915	-2.65886
2.35902	-1.18541	-4.14646
2.35902	-1.18541	-4.14646
3.71178	-3.14353	-4.56535
6.59759	-2.24395	-5.88248
