Block	Mean	Prog_mean	Error
360	-30.6998	-30.7698	0.022564
361	-30.9559	-30.7703	0.0225074
362	-31.4055	-30.7721	0.0225135
363	-31.4364	-30.7739	0.0225258
364	-31.1633	-30.775	0.0224893
365	-30.8612	-30.7752	0.0224289
366	-30.5068	-30.7745	0.0223796
367	-30.4542	-30.7736	0.0223357
368	-30.7669	-30.7736	0.022275
369	-30.4308	-30.7726	0.022234
370	-30.622	-30.7722	0.0221776
371	-30.6617	-30.7719	0.0221198
372	-31.0925	-30.7728	0.0220771
373	-30.7356	-30.7727	0.0220182
374	-30.6037	-30.7722	0.0219639
375	-30.6511	-30.7719	0.0219077
376	-31.0062	-30.7725	0.0218583
377	-31.3246	-30.774	0.0218494
378	-31.3748	-30.7756	0.0218493
379	-31.3338	-30.7771	0.0218412
380	-31.4856	-30.7789	0.0218632
381	-31.716	-30.7814	0.0219437
382	-31.482	-30.7832	0.0219628
383	-31.5082	-30.7851	0.0219868
384	-31.4341	-30.7868	0.0219945
385	-31.5521	-30.7888	0.022027
386	-31.3038	-30.7901	0.0220103
387	-30.875	-30.7904	0.0219545
388	-31.4374	-30.792	0.0219612
389	-31.4432	-30.7937	0.0219684
390	-31.1218	-30.7945	0.0219282
391	-30.9874	-30.795	0.0218777
392	-30.8636	-30.7952	0.0218225
393	-31.0801	-30.7959	0.0217791
394	-30.9781	-30.7964	0.0217287
395	-30.7107	-30.7962	0.0216748
396	-31.4426	-30.7978	0.0216814
397	-31.2953	-30.7991	0.021663
398	-31.1508	-30.7999	0.0216266
399	-31.0413	-30.8005	0.0215808
400	-31.2501	-30.8017	0.0215561
401	-31.5951	-30.8037	0.021593
402	-31.2027	-30.8046	0.0215621
403	-30.4463	-30.8038	0.0215269
404	-30.0344	-30.8018	0.0215577
405	-30.0028	-30.7999	0.0215946
406	-29.7304	-30.7972	0.0217014
407	-30.1479	-30.7956	0.0217067
408	-30.4001	-30.7947	0.0216751
409	-30.6873	-30.7944	0.0216237
410	-30.8446	-30.7945	0.0215713
411	-31.1425	-30.7954	0.0215354
412	-31.0587	-30.796	0.0214927
413	-31.323	-30.7973	0.0214785
414	-31.2216	-30.7983	0.021451
415	-31.0446	-30.7989	0.0214075
416	-30.8288	-30.799	0.0213562
417	-30.768	-30.7989	0.0213051
418	-30.7549	-30.7988	0.0212544
419	-30.5041	-30.7981	0.0212153
420	-30.169	-30.7966	0.0212176
421	-30.5216	-30.796	0.0211773
422	-30.3082	-30.7948	0.0211586
423	-29.8028	-30.7925	0.0212381
424	-30.1562	-30.791	0.021241
425	-30.0819	-30.7893	0.0212564
426	-30.418	-30.7884	0.0212244
427	-30.7101	-30.7882	0.0211755
428	-30.6367	-30.7879	0.021129
429	-30.3106	-30.7868	0.021109
430	-30.7768	-30.7867	0.0210599
431	-30.4081	-30.7859	0.0210294
432	-30.718	-30.7857	0.0209813
433	-31.1451	-30.7865	0.0209492
434	-31.1563	-30.7874	0.0209183
435	-31.3214	-30.7886	0.0209062
436	-31.2925	-30.7898	0.0208902
437	-31.0331	-30.7903	0.0208498
438	-30.9549	-30.7907	0.0208056
439	-30.658	-30.7904	0.0207604
440	-30.6356	-30.79	0.0207162
441	-30.9364	-30.7904	0.0206719
442	-30.7391	-30.7903	0.0206254
443	-30.4372	-30.7895	0.0205943
444	-30.6149	-30.7891	0.0205516
445	-30.4082	-30.7882	0.0205233
446	-30.1683	-30.7868	0.0205242
447	-30.4232	-30.786	0.0204944
448	-30.8431	-30.7861	0.0204491
449	-31.2117	-30.7871	0.0204255
450	-30.997	-30.7876	0.0203854
451	-31.3859	-30.7889	0.0203834
452	-31.5937	-30.7907	0.0204159
453	-31.1119	-30.7914	0.0203831
454	-31.0847	-30.792	0.0203485
455	-31.2974	-30.7931	0.020334
456	-31.2273	-30.7941	0.0203117
457	-31.5014	-30.7956	0.0203262
458	-31.1733	-30.7965	0.0202985
459	-31.477	-30.7979	0.0203084
460	-31.5476	-30.7996	0.0203295
461	-31.6658	-30.8014	0.0203721
462	-31.5261	-30.803	0.0203883
463	-31.8496	-30.8053	0.0204691
464	-31.8525	-30.8075	0.0205491
465	-31.7613	-30.8096	0.020607
466	-31.2803	-30.8106	0.0205875
467	-31.1974	-30.8114	0.0205601
468	-30.9066	-30.8116	0.0205172
469	-30.9862	-30.812	0.0204768
470	-30.8588	-30.8121	0.0204335
471	-30.9312	-30.8123	0.0203917
472	-30.7538	-30.8122	0.0203488
473	-31.2989	-30.8133	0.0203318
474	-31.0447	-30.8137	0.0202948
475	-30.9126	-30.814	0.0202531
476	-30.4547	-30.8132	0.0202246
477	-30.7603	-30.8131	0.0201825
478	-30.8307	-30.8131	0.0201403
479	-31.531	-30.8146	0.020154
480	-31.4704	-30.816	0.0201583
481	-31.3969	-30.8172	0.0201525
482	-31.2163	-30.818	0.0201277
483	-31.4662	-30.8194	0.0201307
484	-31.5606	-30.8209	0.0201473
485	-31.3355	-30.822	0.0201337
486	-31.715	-30.8238	0.0201759
487	-31.4847	-30.8252	0.0201801
488	-31.2361	-30.826	0.0201563
489	-31.2338	-30.8268	0.0201323
490	-31.5138	-30.8282	0.02014
491	-31.3919	-30.8294	0.0201317
492	-31.6408	-30.831	0.0201582
493	-31.7722	-30.8329	0.0202075
494	-31.8839	-30.8351	0.0202782
495	-31.751	-30.8369	0.0203215
496	-31.6173	-30.8385	0.0203414
497	-31.363	-30.8395	0.0203278
498	-31.2218	-30.8403	0.0203015
499	-31.1555	-30.8409	0.0202706
500	-31.3835	-30.842	0.0202591
501	-31.3432	-30.843	0.0202433
502	-31.3174	-30.844	0.0202251
503	-31.2956	-30.8449	0.0202048
504	-31.2748	-30.8457	0.0201827
505	-30.9947	-30.846	0.0201449
506	-30.8558	-30.846	0.0201051
507	-31.1751	-30.8467	0.0200759
508	-31.2458	-30.8475	0.0200517
509	-31.0151	-30.8478	0.020015
510	-30.7503	-30.8476	0.0199767
511	-30.8264	-30.8476	0.0199377
512	-30.6803	-30.8472	0.0199014
513	-30.242	-30.8461	0.0198975
514	-30.4413	-30.8453	0.0198744
515	-30.6063	-30.8448	0.0198412
516	-30.9172	-30.845	0.0198033
517	-30.6219	-30.8445	0.0197697
518	-30.6717	-30.8442	0.0197343
519	-30.5824	-30.8437	0.0197027
520	-30.6526	-30.8433	0.0196683
521	-30.7141	-30.8431	0.0196321
522	-30.3819	-30.8422	0.0196143
523	-30.1906	-30.8409	0.0196164
524	-30.0868	-30.8395	0.0196316
525	-30.1132	-30.8381	0.0196429
526	-30.0824	-30.8367	0.0196581
527	-30.1802	-30.8354	0.0196602
528	-30.6152	-30.835	0.0196274
529	-30.4586	-30.8343	0.0196032
530	-30.2723	-30.8332	0.0195948
531	-30.6143	-30.8328	0.0195623
532	-30.2725	-30.8318	0.0195538
533	-30.3996	-30.831	0.0195339
534	-30.471	-30.8303	0.019509
535	-30.7587	-30.8302	0.019473
536	-30.8161	-30.8301	0.0194367
537	-30.824	-30.8301	0.0194005
538	-30.9312	-30.8303	0.0193653
539	-30.5557	-30.8298	0.0193361
540	-30.6775	-30.8295	0.0193024
541	-30.4684	-30.8288	0.0192782
542	-30.9483	-30.8291	0.0192439
543	-30.4434	-30.8284	0.0192216
544	-30.5347	-30.8278	0.0191938
545	-30.7264	-30.8276	0.0191595
546	-30.6966	-30.8274	0.0191259
547	-30.6584	-30.8271	0.0190934
548	-30.4289	-30.8264	0.0190724
549	-30.5682	-30.8259	0.0190435
550	-30.4064	-30.8251	0.0190241
551	-30.3214	-30.8242	0.0190115
552	-30.5335	-30.8237	0.0189844
553	-30.7736	-30.8236	0.0189503
554	-30.6694	-30.8233	0.0189181
555	-30.8123	-30.8233	0.018884
556	-30.9322	-30.8235	0.0188511
557	-30.6321	-30.8231	0.0188204
558	-30.5058	-30.8226	0.0187952
559	-30.7248	-30.8224	0.0187624
560	-31.0404	-30.8228	0.018733
561	-31.1607	-30.8234	0.0187093
562	-31.3413	-30.8243	0.0186987
563	-31.2642	-30.8251	0.0186818
564	-30.899	-30.8252	0.0186491
565	-30.7273	-30.8251	0.0186169
566	-31.2729	-30.8258	0.0186008
567	-31.1387	-30.8264	0.0185762
568	-31.1308	-30.8269	0.0185512
569	-31.0266	-30.8273	0.0185219
570	-31.4374	-30.8284	0.0185203
571	-31.1725	-30.829	0.0184977
572	-31.3198	-30.8298	0.0184853
573	-31.3137	-30.8307	0.0184723
574	-31.3198	-30.8315	0.0184597
575	-30.6889	-30.8313	0.0184293
576	-30.6351	-30.8309	0.0184004
577	-30.714	-30.8307	0.0183697
578	-30.6417	-30.8304	0.0183408
579	-31.3437	-30.8313	0.0183305
580	-31.2769	-30.8321	0.018315
581	-30.8059	-30.832	0.0182836
582	-30.8224	-30.832	0.0182522
583	-31.0361	-30.8323	0.0182242
584	-30.4586	-30.8317	0.0182042
585	-30.7928	-30.8316	0.0181732
586	-31.019	-30.832	0.018145
587	-30.8291	-30.8319	0.0181141
588	-30.6146	-30.8316	0.0180871
589	-30.1016	-30.8303	0.0180988
590	-30.3412	-30.8295	0.0180871
591	-30.348	-30.8287	0.0180748
592	-30.4035	-30.828	0.0180586
593	-30.5269	-30.8275	0.0180352
594	-30.9846	-30.8277	0.0180068
595	-31.0152	-30.828	0.0179793
596	-30.708	-30.8278	0.0179503
597	-30.6142	-30.8275	0.0179238
598	-30.6346	-30.8272	0.0178967
599	-30.6855	-30.8269	0.0178684
600	-30.8072	-30.8269	0.0178386
601	-30.5801	-30.8265	0.0178137
602	-30.4663	-30.8259	0.0177941
603	-30.7446	-30.8258	0.0177651
604	-30.7523	-30.8256	0.0177361
605	-30.7252	-30.8255	0.0177076
606	-30.7541	-30.8253	0.0176788
607	-30.9494	-30.8256	0.0176508
608	-31.2118	-30.8262	0.0176332
609	-31.2096	-30.8268	0.0176155
610	-31.2699	-30.8275	0.0176016
611	-30.9706	-30.8278	0.0175744
612	-30.8925	-30.8279	0.017546
613	-31.1271	-30.8284	0.0175241
614	-31.1329	-30.8289	0.0175026
615	-31.1786	-30.8294	0.0174834
616	-31.2668	-30.8301	0.0174694
617	-31.2772	-30.8309	0.0174561
618	-30.9296	-30.831	0.0174286
619	-31.1014	-30.8315	0.0174059
620	-30.803	-30.8314	0.0173779
621	-30.991	-30.8317	0.0173518
622	-31.1801	-30.8322	0.0173329
623	-30.8955	-30.8323	0.0173054
624	-30.5921	-30.832	0.017282
625	-30.7238	-30.8318	0.0172552
626	-31.1145	-30.8322	0.0172335
627	-31.1781	-30.8328	0.0172149
628	-31.0483	-30.8331	0.0171909
629	-31.4755	-30.8341	0.0171939
630	-31.6003	-30.8354	0.0172095
631	-31.3047	-30.8361	0.0171983
632	-30.94	-30.8363	0.0171719
633	-30.7661	-30.8362	0.0171451
634	-31.0388	-30.8365	0.0171211
635	-31.0379	-30.8368	0.017097
636	-30.7018	-30.8366	0.0170715
637	-31.2658	-30.8373	0.017058
638	-30.9848	-30.8375	0.0170328
639	-31.3637	-30.8383	0.017026
640	-31.6149	-30.8395	0.0170426
641	-31.1978	-30.8401	0.0170252
642	-31.0835	-30.8405	0.0170029
643	-30.9628	-30.8407	0.0169775
644	-30.7432	-30.8405	0.0169518
645	-30.5813	-30.8401	0.0169303
646	-30.6974	-30.8399	0.0169055
647	-30.9496	-30.8401	0.0168803
648	-30.8254	-30.84	0.0168542
649	-30.7578	-30.8399	0.0168287
650	-30.7113	-30.8397	0.016804
651	-30.4931	-30.8392	0.0167866
652	-30.7881	-30.8391	0.0167611
653	-30.6442	-30.8388	0.016738
654	-30.7423	-30.8386	0.0167131
655	-30.8299	-30.8386	0.0166876
656	-30.9796	-30.8389	0.0166635
657	-30.6953	-30.8386	0.0166396
658	-30.5832	-30.8382	0.0166188
659	-30.8389	-30.8382	0.0165936
660	-31.1179	-30.8387	0.0165739
661	-31.0793	-30.839	0.0165528
662	-31.2628	-30.8397	0.0165402
663	-30.988	-30.8399	0.0165167
664	-30.9129	-30.84	0.0164922
665	-30.3765	-30.8393	0.0164822
666	-30.5987	-30.8389	0.0164614
667	-31.0869	-30.8393	0.0164409
668	-30.8114	-30.8393	0.0164163
669	-30.8668	-30.8393	0.0163918
670	-31.2219	-30.8399	0.0163773
671	-31.4827	-30.8408	0.0163809
672	-31.3474	-30.8416	0.0163739
673	-31.2814	-30.8423	0.0163626
674	-31.3523	-30.843	0.0163558
675	-31.209	-30.8436	0.0163405
676	-31.5522	-30.8446	0.0163499
677	-31.5573	-30.8457	0.0163597
678	-31.6626	-30.8469	0.0163798
679	-31.5341	-30.8479	0.016387
680	-31.502	-30.8488	0.0163911
681	-31.4597	-30.8497	0.0163915
682	-31.6725	-30.8509	0.0164118
683	-31.2025	-30.8515	0.0163959
684	-31.5623	-30.8525	0.0164048
685	-31.629	-30.8536	0.01642
686	-31.6649	-30.8548	0.0164386
687	-32.0985	-30.8566	0.016514
688	-31.8086	-30.858	0.0165479
689	-31.6394	-30.8591	0.0165627
690	-31.6232	-30.8602	0.0165757
691	-31.3529	-30.861	0.016567
692	-30.8772	-30.861	0.0165431
693	-31.0242	-30.8612	0.0165209
694	-30.8319	-30.8612	0.0164971
695	-30.2415	-30.8603	0.0164975
696	-30.5183	-30.8598	0.0164811
697	-30.5572	-30.8594	0.0164632
698	-30.5905	-30.859	0.0164441
699	-30.7687	-30.8588	0.0164211
700	-30.6026	-30.8585	0.0164017
701	-30.8617	-30.8585	0.0163783
702	-30.618	-30.8581	0.0163585
703	-30.5844	-30.8577	0.0163399
704	-30.9786	-30.8579	0.0163176
705	-30.8916	-30.858	0.0162945
706	-30.8774	-30.858	0.0162715
707	-30.8187	-30.8579	0.0162485
